# Potencial electrico de una espira circular de radio 5
# Numero de intervalos: 500
#los resultados son:
        #r         z    V(r,z)
0	-10	2.8099258
0	-9.9599198	2.818961
0	-9.9198397	2.828047
0	-9.8797595	2.8371843
0	-9.8396794	2.8463731
0	-9.7995992	2.855614
0	-9.759519	2.8649072
0	-9.7194389	2.874253
0	-9.6793587	2.8836519
0	-9.6392786	2.8931041
0	-9.5991984	2.9026102
0	-9.5591182	2.9121703
0	-9.5190381	2.9217849
0	-9.4789579	2.9314544
0	-9.4388778	2.9411792
0	-9.3987976	2.9509595
0	-9.3587174	2.9607958
0	-9.3186373	2.9706885
0	-9.2785571	2.9806378
0	-9.238477	2.9906443
0	-9.1983968	3.0007083
0	-9.1583166	3.0108301
0	-9.1182365	3.0210102
0	-9.0781563	3.0312489
0	-9.0380762	3.0415466
0	-8.997996	3.0519038
0	-8.9579158	3.0623207
0	-8.9178357	3.0727977
0	-8.8777555	3.0833354
0	-8.8376754	3.093934
0	-8.7975952	3.1045939
0	-8.757515	3.1153156
0	-8.7174349	3.1260994
0	-8.6773547	3.1369458
0	-8.6372745	3.147855
0	-8.5971944	3.1588276
0	-8.5571142	3.1698638
0	-8.5170341	3.1809642
0	-8.4769539	3.1921291
0	-8.4368737	3.2033588
0	-8.3967936	3.2146538
0	-8.3567134	3.2260145
0	-8.3166333	3.2374413
0	-8.2765531	3.2489346
0	-8.2364729	3.2604947
0	-8.1963928	3.2721221
0	-8.1563126	3.2838171
0	-8.1162325	3.2955802
0	-8.0761523	3.3074117
0	-8.0360721	3.319312
0	-7.995992	3.3312816
0	-7.9559118	3.3433207
0	-7.9158317	3.3554299
0	-7.8757515	3.3676094
0	-7.8356713	3.3798596
0	-7.7955912	3.392181
0	-7.755511	3.4045739
0	-7.7154309	3.4170387
0	-7.6753507	3.4295757
0	-7.6352705	3.4421854
0	-7.5951904	3.4548681
0	-7.5551102	3.4676241
0	-7.5150301	3.4804538
0	-7.4749499	3.4933577
0	-7.4348697	3.5063359
0	-7.3947896	3.5193889
0	-7.3547094	3.5325171
0	-7.3146293	3.5457207
0	-7.2745491	3.5590001
0	-7.2344689	3.5723556
0	-7.1943888	3.5857876
0	-7.1543086	3.5992963
0	-7.1142285	3.6128821
0	-7.0741483	3.6265453
0	-7.0340681	3.6402862
0	-6.993988	3.654105
0	-6.9539078	3.6680021
0	-6.9138277	3.6819777
0	-6.8737475	3.6960321
0	-6.8336673	3.7101655
0	-6.7935872	3.7243783
0	-6.753507	3.7386706
0	-6.7134269	3.7530426
0	-6.6733467	3.7674947
0	-6.6332665	3.7820269
0	-6.5931864	3.7966395
0	-6.5531062	3.8113327
0	-6.5130261	3.8261067
0	-6.4729459	3.8409616
0	-6.4328657	3.8558975
0	-6.3927856	3.8709146
0	-6.3527054	3.8860131
0	-6.3126253	3.9011929
0	-6.2725451	3.9164543
0	-6.2324649	3.9317973
0	-6.1923848	3.9472219
0	-6.1523046	3.9627282
0	-6.1122244	3.9783161
0	-6.0721443	3.9939858
0	-6.0320641	4.0097372
0	-5.991984	4.0255703
0	-5.9519038	4.0414849
0	-5.9118236	4.0574811
0	-5.8717435	4.0735587
0	-5.8316633	4.0897176
0	-5.7915832	4.1059577
0	-5.751503	4.1222788
0	-5.7114228	4.1386806
0	-5.6713427	4.1551631
0	-5.6312625	4.1717259
0	-5.5911824	4.1883687
0	-5.5511022	4.2050913
0	-5.511022	4.2218933
0	-5.4709419	4.2387744
0	-5.4308617	4.2557341
0	-5.3907816	4.2727721
0	-5.3507014	4.2898879
0	-5.3106212	4.307081
0	-5.2705411	4.3243508
0	-5.2304609	4.3416968
0	-5.1903808	4.3591185
0	-5.1503006	4.3766151
0	-5.1102204	4.394186
0	-5.0701403	4.4118304
0	-5.0300601	4.4295476
0	-4.98998	4.4473369
0	-4.9498998	4.4651973
0	-4.9098196	4.4831279
0	-4.8697395	4.5011279
0	-4.8296593	4.5191962
0	-4.7895792	4.5373318
0	-4.749499	4.5555336
0	-4.7094188	4.5738005
0	-4.6693387	4.5921313
0	-4.6292585	4.6105248
0	-4.5891784	4.6289796
0	-4.5490982	4.6474944
0	-4.509018	4.6660678
0	-4.4689379	4.6846984
0	-4.4288577	4.7033845
0	-4.3887776	4.7221246
0	-4.3486974	4.7409171
0	-4.3086172	4.7597603
0	-4.2685371	4.7786523
0	-4.2284569	4.7975913
0	-4.1883768	4.8165754
0	-4.1482966	4.8356026
0	-4.1082164	4.8546709
0	-4.0681363	4.8737781
0	-4.0280561	4.892922
0	-3.987976	4.9121003
0	-3.9478958	4.9313108
0	-3.9078156	4.9505509
0	-3.8677355	4.9698183
0	-3.8276553	4.9891102
0	-3.7875752	5.008424
0	-3.747495	5.027757
0	-3.7074148	5.0471063
0	-3.6673347	5.0664691
0	-3.6272545	5.0858424
0	-3.5871743	5.105223
0	-3.5470942	5.1246078
0	-3.507014	5.1439935
0	-3.4669339	5.1633769
0	-3.4268537	5.1827544
0	-3.3867735	5.2021226
0	-3.3466934	5.2214779
0	-3.3066132	5.2408165
0	-3.2665331	5.2601346
0	-3.2264529	5.2794285
0	-3.1863727	5.2986941
0	-3.1462926	5.3179273
0	-3.1062124	5.3371241
0	-3.0661323	5.3562801
0	-3.0260521	5.375391
0	-2.9859719	5.3944525
0	-2.9458918	5.4134599
0	-2.9058116	5.4324087
0	-2.8657315	5.4512943
0	-2.8256513	5.4701117
0	-2.7855711	5.4888562
0	-2.745491	5.5075228
0	-2.7054108	5.5261064
0	-2.6653307	5.544602
0	-2.6252505	5.5630043
0	-2.5851703	5.581308
0	-2.5450902	5.5995079
0	-2.50501	5.6175983
0	-2.4649299	5.6355739
0	-2.4248497	5.6534291
0	-2.3847695	5.6711582
0	-2.3446894	5.6887554
0	-2.3046092	5.706215
0	-2.2645291	5.7235312
0	-2.2244489	5.740698
0	-2.1843687	5.7577095
0	-2.1442886	5.7745597
0	-2.1042084	5.7912426
0	-2.0641283	5.807752
0	-2.0240481	5.8240818
0	-1.9839679	5.840226
0	-1.9438878	5.8561782
0	-1.9038076	5.8719323
0	-1.8637275	5.887482
0	-1.8236473	5.9028211
0	-1.7835671	5.9179434
0	-1.743487	5.9328425
0	-1.7034068	5.9475123
0	-1.6633267	5.9619466
0	-1.6232465	5.976139
0	-1.5831663	5.9900833
0	-1.5430862	6.0037735
0	-1.503006	6.0172034
0	-1.4629259	6.0303668
0	-1.4228457	6.0432577
0	-1.3827655	6.0558701
0	-1.3426854	6.0681981
0	-1.3026052	6.0802358
0	-1.2625251	6.0919774
0	-1.2224449	6.1034172
0	-1.1823647	6.1145495
0	-1.1422846	6.1253689
0	-1.1022044	6.1358698
0	-1.0621242	6.1460471
0	-1.0220441	6.1558954
0	-0.98196393	6.1654098
0	-0.94188377	6.1745852
0	-0.90180361	6.1834168
0	-0.86172345	6.1919
0	-0.82164329	6.2000303
0	-0.78156313	6.2078033
0	-0.74148297	6.2152147
0	-0.70140281	6.2222607
0	-0.66132265	6.2289372
0	-0.62124248	6.2352407
0	-0.58116232	6.2411676
0	-0.54108216	6.2467147
0	-0.501002	6.2518788
0	-0.46092184	6.256657
0	-0.42084168	6.2610467
0	-0.38076152	6.2650454
0	-0.34068136	6.2686508
0	-0.3006012	6.2718608
0	-0.26052104	6.2746736
0	-0.22044088	6.2770876
0	-0.18036072	6.2791013
0	-0.14028056	6.2807138
0	-0.1002004	6.2819239
0	-0.06012024	6.282731
0	-0.02004008	6.2831347
0	0.02004008	6.2831347
0	0.06012024	6.282731
0	0.1002004	6.2819239
0	0.14028056	6.2807138
0	0.18036072	6.2791013
0	0.22044088	6.2770876
0	0.26052104	6.2746736
0	0.3006012	6.2718608
0	0.34068136	6.2686508
0	0.38076152	6.2650454
0	0.42084168	6.2610467
0	0.46092184	6.256657
0	0.501002	6.2518788
0	0.54108216	6.2467147
0	0.58116232	6.2411676
0	0.62124248	6.2352407
0	0.66132265	6.2289372
0	0.70140281	6.2222607
0	0.74148297	6.2152147
0	0.78156313	6.2078033
0	0.82164329	6.2000303
0	0.86172345	6.1919
0	0.90180361	6.1834168
0	0.94188377	6.1745852
0	0.98196393	6.1654098
0	1.0220441	6.1558954
0	1.0621242	6.1460471
0	1.1022044	6.1358698
0	1.1422846	6.1253689
0	1.1823647	6.1145495
0	1.2224449	6.1034172
0	1.2625251	6.0919774
0	1.3026052	6.0802358
0	1.3426854	6.0681981
0	1.3827655	6.0558701
0	1.4228457	6.0432577
0	1.4629259	6.0303668
0	1.503006	6.0172034
0	1.5430862	6.0037735
0	1.5831663	5.9900833
0	1.6232465	5.976139
0	1.6633267	5.9619466
0	1.7034068	5.9475123
0	1.743487	5.9328425
0	1.7835671	5.9179434
0	1.8236473	5.9028211
0	1.8637275	5.887482
0	1.9038076	5.8719323
0	1.9438878	5.8561782
0	1.9839679	5.840226
0	2.0240481	5.8240818
0	2.0641283	5.807752
0	2.1042084	5.7912426
0	2.1442886	5.7745597
0	2.1843687	5.7577095
0	2.2244489	5.740698
0	2.2645291	5.7235312
0	2.3046092	5.706215
0	2.3446894	5.6887554
0	2.3847695	5.6711582
0	2.4248497	5.6534291
0	2.4649299	5.6355739
0	2.50501	5.6175983
0	2.5450902	5.5995079
0	2.5851703	5.581308
0	2.6252505	5.5630043
0	2.6653307	5.544602
0	2.7054108	5.5261064
0	2.745491	5.5075228
0	2.7855711	5.4888562
0	2.8256513	5.4701117
0	2.8657315	5.4512943
0	2.9058116	5.4324087
0	2.9458918	5.4134599
0	2.9859719	5.3944525
0	3.0260521	5.375391
0	3.0661323	5.3562801
0	3.1062124	5.3371241
0	3.1462926	5.3179273
0	3.1863727	5.2986941
0	3.2264529	5.2794285
0	3.2665331	5.2601346
0	3.3066132	5.2408165
0	3.3466934	5.2214779
0	3.3867735	5.2021226
0	3.4268537	5.1827544
0	3.4669339	5.1633769
0	3.507014	5.1439935
0	3.5470942	5.1246078
0	3.5871743	5.105223
0	3.6272545	5.0858424
0	3.6673347	5.0664691
0	3.7074148	5.0471063
0	3.747495	5.027757
0	3.7875752	5.008424
0	3.8276553	4.9891102
0	3.8677355	4.9698183
0	3.9078156	4.9505509
0	3.9478958	4.9313108
0	3.987976	4.9121003
0	4.0280561	4.892922
0	4.0681363	4.8737781
0	4.1082164	4.8546709
0	4.1482966	4.8356026
0	4.1883768	4.8165754
0	4.2284569	4.7975913
